,Mean,Median,Mode,MidRange,Range,IQR,StdDev,FileName
1940,0.47491527,0.47189546,0.39477125,0.56078434,0.875817,0.15032682,0.11841849,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-027.png
1941,0.50346005,0.55294114,0.5934641,0.5222222,0.9137255,0.21176472,0.122971505,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-063.png
1942,0.50744027,0.5568628,0.5882353,0.5392157,0.8980392,0.2013072,0.12518734,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-117.png
1943,0.4713956,0.45882353,0.39869285,0.55816996,0.87843144,0.13856211,0.12397262,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-153.png
1944,0.47971505,0.45098042,0.4013072,0.55751634,0.8666667,0.15032682,0.12206003,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-207.png
1945,0.50389844,0.52026147,0.4039216,0.5320262,0.9124183,0.21045753,0.12692946,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-243.png
1946,0.5024881,0.49542484,0.40653595,0.530719,0.9150327,0.19869283,0.123029016,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-297.png
1947,0.46408024,0.43398693,0.39869285,0.5627451,0.8666667,0.1398693,0.121476844,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-066-333.png
1948,0.4568915,0.41568628,0.4013072,0.5568628,0.8627451,0.108496726,0.11906667,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-068-000.png
1949,0.5271803,0.57908493,0.61960787,0.54509807,0.875817,0.21568629,0.11935059,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-068-090.png
1950,0.46779823,0.42483664,0.40784314,0.5633987,0.8679739,0.1150327,0.12196734,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-068-180.png
1951,0.51195693,0.53464055,0.6183007,0.5235294,0.91895425,0.2143791,0.12390019,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-068-270.png
1952,0.5005246,0.475817,0.48366013,0.5503268,0.8941177,0.09542486,0.112179734,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-000.png
1953,0.5052037,0.48104575,0.48496732,0.5496732,0.8980392,0.09673205,0.108155794,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-022.png
1954,0.5234605,0.4993464,0.5124183,0.5366013,0.9137255,0.09934637,0.110300034,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-045.png
1955,0.5429444,0.52026147,0.5281046,0.533987,0.91633993,0.09281048,0.10912255,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-068.png
1956,0.55650765,0.530719,0.5385621,0.5235294,0.9006536,0.086274534,0.101413324,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-090.png
1957,0.54297477,0.52026147,0.52679735,0.5366013,0.9267974,0.108496755,0.110517405,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-112.png
1958,0.5216688,0.49803925,0.5045752,0.5385621,0.9228758,0.12941179,0.11355459,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-135.png
1959,0.5123112,0.49411765,0.5019608,0.5496732,0.9006536,0.108496726,0.11620512,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-158.png
1960,0.50625753,0.4888889,0.49542484,0.5503268,0.8993464,0.09934643,0.11917391,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-180.png
1961,0.515766,0.49542484,0.50065356,0.5470589,0.8980393,0.11503267,0.113548934,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-202.png
1962,0.51224375,0.49411765,0.5058823,0.5320262,0.9359477,0.09673205,0.117779784,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-225.png
1963,0.5283338,0.50980395,0.5215686,0.5405229,0.91895425,0.07843137,0.11407586,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-248.png
1964,0.5407034,0.5189543,0.5294118,0.52418303,0.951634,0.07581702,0.09923418,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-270.png
1965,0.5333737,0.5150327,0.52679735,0.5339869,0.92941177,0.06928104,0.10736426,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-292.png
1966,0.5190762,0.49803925,0.50849676,0.527451,0.94509804,0.10065356,0.10866663,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-315.png
1967,0.50510216,0.48235297,0.49150327,0.551634,0.89411765,0.103268,0.11425659,D:/Projects/Python/data-mining/Dataset/TrainData\horse3-090-338.png
1968,0.472054,0.47973856,0.52287585,0.503268,0.90196085,0.10457519,0.082214,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-000-000.png
1969,0.44858065,0.4366013,0.41045752,0.5640523,0.86928105,0.07843137,0.07832351,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-022-000.png
1970,0.4892155,0.49542484,0.49150327,0.5673203,0.8653595,0.04967314,0.062224958,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-022-090.png
1971,0.4537114,0.44705883,0.41568628,0.5555556,0.8888889,0.07843137,0.079896145,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-022-180.png
1972,0.47909728,0.48496732,0.5045752,0.5555556,0.8836602,0.056209117,0.06982317,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-022-270.png
1973,0.45959762,0.47320262,0.47320262,0.5424837,0.9019608,0.05228758,0.08692564,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-035-045.png
1974,0.44459653,0.4614379,0.4666667,0.5398693,0.92026144,0.054901958,0.09072965,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-035-135.png
1975,0.45846158,0.475817,0.4771242,0.5640523,0.86928105,0.07189545,0.098997764,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-035-225.png
1976,0.45700222,0.4771242,0.48104575,0.5633987,0.8732026,0.07189545,0.09476429,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-035-315.png
1977,0.4256372,0.4379085,0.4496732,0.5620915,0.8732026,0.12941179,0.09646022,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-045-000.png
1978,0.4471268,0.4888889,0.5111111,0.57058823,0.85882354,0.112418324,0.10425823,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-045-090.png
1979,0.42903388,0.4379085,0.4392157,0.575817,0.848366,0.09411764,0.10091224,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-045-180.png
1980,0.46756774,0.5058823,0.5281046,0.5627451,0.87189543,0.107189566,0.10453464,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-045-270.png
1981,0.43748522,0.45098042,0.35816994,0.54444444,0.8901961,0.14379084,0.0955805,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-027.png
1982,0.45798305,0.49803925,0.34771243,0.54640526,0.90457517,0.20522878,0.11076062,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-063.png
1983,0.42876554,0.46535948,0.3281046,0.5496732,0.9006536,0.19084969,0.10866472,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-117.png
1984,0.42708343,0.4366013,0.35163403,0.5620915,0.875817,0.13202614,0.09868678,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-153.png
1985,0.43670717,0.44575167,0.3529412,0.54313725,0.9137255,0.1529412,0.10423408,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-207.png
1986,0.45211864,0.49019608,0.3398693,0.5222222,0.93202615,0.20915034,0.11378866,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-243.png
1987,0.4471147,0.47189546,0.34771243,0.54183006,0.9137255,0.19215688,0.1066889,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-297.png
1988,0.43360317,0.42745098,0.36862746,0.5248366,0.9477124,0.13464051,0.09449291,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-066-333.png
1989,0.42580754,0.40915036,0.37254906,0.54575163,0.90588236,0.10588235,0.08938708,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-068-000.png
1990,0.4468634,0.4771242,0.33333334,0.5398693,0.92026144,0.21176472,0.11433033,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-068-090.png
1991,0.41958424,0.41568628,0.35555556,0.5470588,0.90588236,0.112418294,0.0976952,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-068-180.png
1992,0.45736998,0.49019608,0.34509805,0.5222222,0.9398692,0.21307191,0.113379285,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-068-270.png
1993,0.44301206,0.4261438,0.4366013,0.5366013,0.9267974,0.10457519,0.099915214,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-000.png
1994,0.44776103,0.42483664,0.41699347,0.548366,0.89281046,0.10326797,0.099593684,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-022.png
1995,0.4494043,0.42352942,0.4130719,0.5313726,0.9320262,0.10457519,0.105641134,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-045.png
1996,0.46173847,0.43529415,0.44444445,0.52875817,0.94248366,0.09019604,0.1088868,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-068.png
1997,0.46095803,0.43267974,0.44313726,0.527451,0.94509804,0.0745098,0.10536219,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-090.png
1998,0.45596293,0.4300654,0.4405229,0.53137255,0.9372549,0.09019607,0.10543307,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-112.png
1999,0.4442085,0.41699347,0.41830066,0.54313725,0.9137255,0.11764708,0.10031354,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-135.png
2000,0.4438026,0.42222223,0.42745098,0.5437909,0.9124183,0.11895427,0.10403344,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-158.png
2001,0.4327079,0.4117647,0.41437912,0.5372549,0.9254902,0.12026143,0.110361494,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-180.png
2002,0.44051296,0.4130719,0.41437912,0.53333336,0.93333334,0.13856211,0.108837955,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-202.png
2003,0.42721036,0.4039216,0.40653595,0.5294118,0.9359478,0.12679735,0.11763216,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-225.png
2004,0.42969167,0.4039216,0.41045752,0.52026147,0.9411765,0.0993464,0.11416306,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-248.png
2005,0.43456024,0.40653595,0.4117647,0.52418303,0.9385621,0.08104575,0.101733826,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-270.png
2006,0.42343947,0.4013072,0.41045752,0.53137255,0.9372549,0.07973859,0.10601941,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-292.png
2007,0.44689772,0.42875817,0.43529415,0.5254902,0.9490196,0.10457513,0.09915604,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-315.png
2008,0.44449142,0.4300654,0.43529415,0.52091503,0.95816994,0.108496696,0.10438059,D:/Projects/Python/data-mining/Dataset/TrainData\horse4-090-338.png
2009,0.5627599,0.5751634,0.63267976,0.45882356,0.74248374,0.10196078,0.10040411,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-000-000.png
2010,0.55510306,0.5660131,0.5542484,0.4993464,0.69542485,0.07843137,0.08664792,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-022-000.png
2011,0.5793278,0.6117647,0.6143791,0.45882353,0.5882353,0.054902017,0.09288357,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-022-090.png
2012,0.5588113,0.57124186,0.55947715,0.49869278,0.73594767,0.07581705,0.09472848,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-022-180.png
2013,0.563366,0.59999996,0.6183007,0.5137255,0.703268,0.061437905,0.09904309,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-022-270.png
2014,0.55325204,0.6013072,0.6183007,0.4960784,0.7307189,0.14901954,0.108226776,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-035-045.png
2015,0.55887616,0.6052287,0.6130719,0.4699346,0.7411764,0.108496726,0.10639844,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-035-135.png
2016,0.5421886,0.5934641,0.6013072,0.5026144,0.77254903,0.19738561,0.113356255,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-035-225.png
2017,0.53988445,0.5869281,0.60784316,0.48169935,0.73333335,0.1398693,0.10530269,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-035-315.png
2018,0.52862614,0.56339866,0.5882353,0.49281043,0.7581699,0.13856211,0.09165512,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-045-000.png
2019,0.5490974,0.6117647,0.6300654,0.530719,0.7294118,0.21568629,0.11479957,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-045-090.png
2020,0.5325337,0.5686274,0.5869281,0.4888889,0.83398694,0.14117649,0.09604796,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-045-180.png
2021,0.531286,0.59477127,0.62352943,0.4745098,0.73464054,0.21699348,0.12139193,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-045-270.png
2022,0.5357314,0.53333336,0.62222224,0.5320262,0.89411765,0.13594773,0.10294368,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-027.png
2023,0.5515119,0.5908497,0.675817,0.50000006,0.9111112,0.20392159,0.12576391,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-063.png
2024,0.54328424,0.58300656,0.6562092,0.49738562,0.827451,0.19607845,0.117286384,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-117.png
2025,0.5316419,0.53333336,0.60915035,0.49215686,0.8771242,0.12679741,0.09383298,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-153.png
2026,0.53514504,0.52287585,0.5150327,0.48169935,0.8666667,0.13333336,0.104581,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-207.png
2027,0.5419257,0.49673203,0.475817,0.44836602,0.7895425,0.2026144,0.12324245,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-243.png
2028,0.53737724,0.5254902,0.6562092,0.46601307,0.79346406,0.19084969,0.11413819,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-297.png
2029,0.5270371,0.52026147,0.60784316,0.4882353,0.79346406,0.12549019,0.090717204,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-066-333.png
2030,0.5330446,0.53725487,0.530719,0.5189543,0.8156863,0.09281051,0.084650464,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-068-000.png
2031,0.53472036,0.58562094,0.6431373,0.4888889,0.8732026,0.20915034,0.11579148,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-068-090.png
2032,0.53413975,0.53725487,0.5294118,0.5026144,0.89281046,0.09934643,0.09166841,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-068-180.png
2033,0.53329426,0.5424836,0.6562092,0.42222223,0.73464054,0.20915034,0.12151466,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-068-270.png
2034,0.5383779,0.5581699,0.5660131,0.5104575,0.86143786,0.06535947,0.106435716,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-000.png
2035,0.54278684,0.5581699,0.5673203,0.51699346,0.9137255,0.064052284,0.11096372,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-022.png
2036,0.54524595,0.5568628,0.5647059,0.49673203,0.8993464,0.062745094,0.121214986,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-045.png
2037,0.5528824,0.5581699,0.57124186,0.48888886,0.90196073,0.060130775,0.123518035,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-068.png
2038,0.54773384,0.5437909,0.5555556,0.49607843,0.88235295,0.056209207,0.10836355,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-090.png
2039,0.5500682,0.5568628,0.57254905,0.4869281,0.9006536,0.07189542,0.116597004,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-112.png
2040,0.549975,0.55947715,0.5751634,0.506536,0.8954249,0.086274445,0.106681705,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-135.png
2041,0.53924614,0.55947715,0.5751634,0.5045752,0.9333334,0.08104575,0.110677995,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-158.png
2042,0.5309764,0.5555556,0.57254905,0.48300654,0.9163399,0.07712418,0.118707135,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-180.png
2043,0.53921795,0.5542484,0.56993467,0.472549,0.8928104,0.084967315,0.11727624,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-202.png
2044,0.5401098,0.5568628,0.5777778,0.49215686,0.9111111,0.06797385,0.1257854,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-225.png
2045,0.5545258,0.5620915,0.5777778,0.451634,0.84313726,0.060130775,0.11897335,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-248.png
2046,0.5491955,0.5477124,0.56339866,0.4601307,0.81307185,0.058823466,0.10117868,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-270.png
2047,0.5430531,0.551634,0.57124186,0.46209148,0.8300653,0.07058829,0.10752778,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-292.png
2048,0.54468656,0.5568628,0.5647059,0.4620915,0.8117647,0.06666666,0.10286344,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-315.png
2049,0.5367731,0.55294114,0.56078434,0.4745098,0.8732026,0.06928104,0.10759731,D:/Projects/Python/data-mining/Dataset/TrainData\horse5-090-338.png
2050,0.38635826,0.3751634,0.39477125,0.5633987,0.8732026,0.086274505,0.13328247,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-000-000.png
2051,0.3624631,0.31895426,0.29542485,0.5372549,0.9124183,0.06666666,0.15825038,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-022-000.png
2052,0.3842305,0.3633987,0.35947713,0.53464055,0.9045752,0.037908494,0.12696442,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-022-090.png
2053,0.36470252,0.3254902,0.29542485,0.53464055,0.91764706,0.062745094,0.16618864,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-022-180.png
2054,0.38823715,0.36078432,0.3647059,0.51699346,0.87189543,0.041830063,0.14719534,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-022-270.png
2055,0.36712,0.34509805,0.34509805,0.5294118,0.9281046,0.04444444,0.15619403,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-035-045.png
2056,0.35803646,0.34379086,0.34509805,0.52875817,0.92941177,0.04967323,0.15419921,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-035-135.png
2057,0.3685883,0.34248367,0.34771243,0.5405229,0.9032679,0.06535947,0.1772444,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-035-225.png
2058,0.35509497,0.3372549,0.3529412,0.53267974,0.903268,0.061437905,0.16469406,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-035-315.png
2059,0.34750977,0.3124183,0.22222222,0.551634,0.8888889,0.1137255,0.18202792,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-045-000.png
2060,0.38166112,0.39738563,0.41045752,0.5647059,0.8601307,0.086274505,0.1393831,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-045-090.png
2061,0.34884465,0.3137255,0.21960784,0.5424837,0.90457517,0.11503269,0.1916479,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-045-180.png
2062,0.37640217,0.38169935,0.3934641,0.548366,0.8849673,0.15686278,0.15747517,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-045-270.png
2063,0.3664501,0.33464053,0.2509804,0.5405229,0.90588236,0.12679738,0.17574106,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-027.png
2064,0.38316718,0.39869285,0.25751635,0.5366013,0.89281046,0.18039215,0.15345737,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-063.png
2065,0.37182426,0.39084968,0.25882354,0.530719,0.8993464,0.16993463,0.14411484,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-117.png
2066,0.35261035,0.31764707,0.2535948,0.5372549,0.9254902,0.111111134,0.17172438,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-153.png
2067,0.3716393,0.3281046,0.2627451,0.551634,0.89150333,0.13071898,0.18551418,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-207.png
2068,0.38425568,0.38823533,0.25882354,0.517647,0.94901955,0.1856209,0.16578072,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-243.png
2069,0.36494645,0.35816994,0.2535948,0.5091503,0.9503268,0.16601306,0.15372771,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-297.png
2070,0.35421562,0.30849674,0.25490198,0.5294118,0.93071896,0.11372548,0.17311323,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-066-333.png
2071,0.35549006,0.29281047,0.26797387,0.53921574,0.9058824,0.09542486,0.18088587,D:/Projects/Python/data-mining/Dataset/TrainData\horse6-068-000.png
